Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma30,ma90,upper_bollinger_band,lower_bollinger_band,daily_returns,sharpe
2020-07-14,241.40269470214844,237.09617614746094,240.14364624023438,238.42352294921875,6189328448.0,238.42352294921875,240.54720197405135,,,,,-0.007443290455772633,0.05499265384853571
2020-07-15,239.00625610351562,231.6211700439453,238.45091247558594,233.64088439941406,5832057567.0,233.64088439941406,239.20790536063058,,,,,-0.020059424047782937,0.03487727462531048
2020-07-16,234.41506958007812,232.10997009277344,233.69139099121094,232.77308654785156,5859850529.0,232.77308654785156,238.03477696010046,,,248.57715699841316,221.42170164416495,-0.0037142380015947607,0.031227630989180286
2020-07-17,236.54397583007812,232.32489013671875,232.85568237304688,235.4838104248047,5397402117.0,235.4838104248047,237.46701049804688,,,248.30112613742875,222.71139675075483,0.01164534919888971,0.04262820176790419
2020-07-18,239.1606903076172,233.2797393798828,235.4582977294922,238.48751831054688,6251377305.0,238.48751831054688,236.94641331263952,,,248.3987194412912,223.64306827843538,0.01275547512299724,0.055261828179339015
2020-07-19,239.5762481689453,234.85264587402344,238.494873046875,236.15316772460938,5600686192.0,236.15316772460938,236.45335388183594,,,248.0177107554375,225.00789349260938,-0.009788145738083509,0.045443449004074966
2020-07-20,246.18626403808594,235.68096923828125,236.30250549316406,245.0167236328125,6806696015.0,245.0167236328125,237.1398162841797,,,249.01538811402744,225.4005466393905,0.037533080727248036,0.08272674282469655
2020-07-21,262.98504638671875,242.48434448242188,245.03726196289062,262.1906433105469,7702077383.0,262.1906433105469,240.53511919294084,,,254.55228430675155,223.1434951121938,0.07009284681918926,0.15498733094437847
2020-07-22,277.5834655761719,261.0470886230469,262.3886413574219,274.6890563964844,10281309262.0,274.6890563964844,246.3991437639509,,,262.6046691862178,220.02130890216117,0.047669180441096026,0.20759187004258303
2020-07-23,286.1928405761719,269.2397766113281,274.7226867675781,279.2154235839844,9466060358.0,279.2154235839844,253.0337633405413,,,270.23552529321296,217.4045839597167,0.01647814895460087,0.22664617075142196
2020-07-24,306.7409973144531,279.0263671875,279.0263671875,304.0567626953125,10785021813.0,304.0567626953125,262.8298993791853,,,284.3178227944685,210.9615030722307,0.08896836282346765,0.3312484528568101
2020-07-25,316.3863220214844,300.267822265625,303.6923828125,309.64361572265625,12003973026.0,309.64361572265625,272.99505615234375,,,296.848946532244,205.24371856785368,0.018374375158832335,0.35478028656882876
2020-07-26,330.7012023925781,309.6579284667969,309.6579284667969,321.51409912109375,15644257058.0,321.51409912109375,285.1894749232701,246.88131357828777,,310.3188252729421,200.017696638679,0.03833595396673628,0.4047864962349753
2020-07-27,325.9059753417969,307.7213439941406,321.8297424316406,316.6572570800781,12357108065.0,316.6572570800781,295.423836844308,249.92498321533202,,320.0744515877733,197.26079468908225,-0.015106155699835644,0.38432506200481303
2020-07-28,324.38079833984375,313.1095886230469,316.55535888671875,318.1908874511719,10878845706.0,318.1908874511719,303.4238717215402,252.9248504638672,,328.8013397627357,196.05139918990102,0.004843187189946141,0.3907859218663343
2020-07-29,338.6311950683594,315.7510986328125,318.1449890136719,334.5866394042969,11827689045.0,334.5866394042969,311.9806692940848,256.5339050292969,,339.9958165800891,194.21708777782098,0.05152803741320544,0.4598683116961362
2020-07-30,348.6113586425781,329.3409423828125,334.63372802734375,345.5546569824219,12030600492.0,345.5546569824219,321.45770263671875,260.3486129760742,,351.96655702947464,192.85599546075966,0.032780799608892464,0.5060917830192094
2020-07-31,388.84796142578125,343.5874328613281,345.7986145019531,385.19970703125,14045259477.0,385.19970703125,333.049551827567,265.5421966552734,,372.2939457341464,186.83540759837308,0.11472873899322056,0.6732370459735966
2020-08-01,411.2283020019531,357.1436462402344,385.54986572265625,370.6717224121094,18909744275.0,370.6717224121094,341.7678527832031,270.38501841227213,,385.2603156093655,186.97575159034153,-0.037715461237258996,0.6119748785434278
2020-08-02,396.5069885253906,369.3363342285156,371.13385009765625,386.295166015625,12834648062.0,386.295166015625,351.0222909109933,275.62572021484374,,399.5995143151664,187.2449208044625,0.042149003171452204,0.6778569420638576
2020-08-03,400.70062255859375,382.985107421875,386.1564636230469,389.87548828125,14086704221.0,389.87548828125,361.48203822544644,281.03274993896486,,412.143061335355,189.846570317477,0.009268358966418422,0.692956792860846
2020-08-04,406.303955078125,386.2184753417969,389.7108154296875,401.590576171875,12875466638.0,401.590576171875,373.39627947126115,286.36876169840497,,424.42435933421956,194.3602414958586,0.030048280137513927,0.7423699614930538
2020-08-05,403.4886779785156,392.6001892089844,401.5838623046875,394.9619445800781,11304626458.0,394.9619445800781,382.02132306780135,291.56497548421225,,432.6585499455142,202.34493668778654,-0.016505944076137702,0.7144100093906659
2020-08-06,398.2490234375,367.9355163574219,395.22686767578125,379.5128479003906,12751687084.0,379.5128479003906,386.8724931989397,295.9930699666341,,436.2203835097626,213.18600687109682,-0.03911540565284821,0.6492549350773489
2020-08-07,393.98736572265625,377.3497314453125,379.55157470703125,393.98736572265625,9342060531.0,393.98736572265625,388.1278730119978,301.0254501342773,,440.30801338302996,224.64836173904035,0.038139730716217235,0.7102993962734957
2020-08-08,399.7370910644531,385.8307189941406,395.30523681640625,391.1204528808594,9451065592.0,391.1204528808594,391.0491202218192,306.0299657185872,,440.94941465150106,239.50368898619428,-0.007276661870967205,0.6982075553752428
2020-08-09,399.3759460449219,391.04150390625,391.04150390625,395.8875732421875,11685827893.0,395.8875732421875,392.4194641113281,311.24427897135416,,440.77189277803126,254.7682958206015,0.01218836889304864,0.718314210392809
2020-08-10,398.4789123535156,370.8606262207031,395.89471435546875,380.3840637207031,12792218737.0,380.3840637207031,391.0635463169643,315.8526911417643,,438.44033622992055,268.91919440972794,-0.039161394722536436,0.6529288203913483
2020-08-11,391.31231689453125,367.9236145019531,380.0638122558594,391.024169921875,12408772745.0,391.024169921875,389.55405970982144,320.90001068115237,,437.0974743769675,281.89556761522,0.027972008335723553,0.697801469092184
2020-08-12,432.90460205078125,379.71087646484375,390.8381042480469,428.7417907714844,18480303526.0,428.7417907714844,394.3797520228795,327.1843541463216,,440.72349879524245,293.22217991569505,0.09645854080361627,0.8569214631774242
2020-08-13,444.5777587890625,423.3458557128906,428.6772766113281,437.3978271484375,15064589987.0,437.3978271484375,402.64903477260043,333.8168309529622,,447.5505970616123,299.7291880946377,0.020189392691058572,0.8934499772749838
2020-08-14,441.7546081542969,429.8746032714844,437.56298828125,433.35491943359375,12416067894.0,433.35491943359375,408.2729710170201,340.4739654541016,,451.8684270683425,307.78248845900123,-0.009243090532024323,0.8763883872085713
2020-08-15,436.2658386230469,415.08624267578125,433.3505859375,433.78662109375,12168816874.0,433.78662109375,414.3681379045759,347.1744166056315,,455.82858130900763,315.04958641560177,0.0009961849763249209,0.8782101820086061
2020-08-16,442.7349853515625,422.64727783203125,433.9737548828125,429.53125,13227089410.0,429.53125,419.17437744140625,353.6426645914714,,456.15098889250834,326.01457812409325,-0.009809825584340293,0.860252817656359
2020-08-17,432.5802917480469,419.6741027832031,429.66961669921875,423.6693115234375,11978984079.0,423.6693115234375,425.3579842703683,359.815391031901,,453.1170639735387,339.59634545028945,-0.013647292197162653,0.8355174599539088
2020-08-18,427.024658203125,396.6783447265625,423.73858642578125,406.4637756347656,13137391167.0,406.4637756347656,427.5636422293527,365.49241129557294,,448.7930648011618,351.1080582457132,-0.04061076745635395,0.7629270234767905
2020-08-19,418.73443603515625,404.0260925292969,406.7589111328125,416.4397888183594,10043032427.0,416.4397888183594,425.80621337890625,371.2065134684245,,445.5306379052591,361.4589983252096,0.024543424978067163,0.8050139682952331
2020-08-20,418.6379699707031,387.4411315917969,416.1487731933594,389.1263427734375,11781796374.0,389.1263427734375,418.9102870396205,375.4377034505208,,445.4026130784924,361.9796867261951,-0.06558798361324525,0.6897972413761386
2020-08-21,396.4665832519531,382.81463623046875,389.0310974121094,395.83514404296875,10131847985.0,395.83514404296875,413.5503191266741,379.4759063720703,,443.8933931853975,366.00524878237593,0.017240676181713432,0.7180930683892076
2020-08-22,396.49041748046875,385.039794921875,395.5628356933594,391.3844909667969,8137303970.0,391.3844909667969,407.4928719656808,383.2148752848307,,443.6985597067964,366.7090147560942,-0.011243703706330654,0.699321174214081
2020-08-23,409.3885803222656,389.3146057128906,391.6789855957031,408.1441955566406,10328860398.0,408.1441955566406,404.4375784737723,386.68445638020836,,443.94168594563513,368.2927592447946,0.04282158587440188,0.7700160078711106
2020-08-24,408.5279235839844,374.3553771972656,408.0716857910156,384.00103759765625,12428442042.0,384.00103759765625,398.7706821986607,389.163037109375,,444.30298974124634,366.17250159176143,-0.05915350070348824,0.6681819618083263
2020-08-25,391.8732604980469,378.7058410644531,383.9774475097656,386.46612548828125,9967343483.0,386.46612548828125,395.9138750348772,391.32810465494794,,444.52803427805117,365.097875145777,0.006419482369232066,0.6785779386044684
2020-08-26,395.34918212890625,374.8664855957031,386.60986328125,382.63262939453125,10457777652.0,382.63262939453125,391.0842808314732,393.52728373209635,,444.2881519308367,365.64973564240546,-0.00991935862142268,0.6624111537481413
2020-08-27,397.75762939453125,381.2738342285156,382.62957763671875,395.8746643066406,9120674421.0,395.8746643066406,392.04832676478793,396.116742960612,,444.2804730054163,365.8461444262243,0.034607699121382396,0.718259761560883
2020-08-28,405.6163635253906,393.03741455078125,395.6875915527344,399.9214782714844,8777703481.0,399.9214782714844,392.632088797433,398.29457092285156,,444.25654843127234,366.75017153943077,0.010222462637086371,0.7353293686576282
2020-08-29,428.6639709472656,399.6083679199219,399.61669921875,428.3957214355469,11211948040.0,428.3957214355469,397.9194074358259,401.0559397379557,,446.89744997731043,367.3600848127286,0.07119958469630605,0.8554611328880836
2020-08-30,438.5603332519531,419.7701721191406,428.5090026855469,435.0797424316406,12774741797.0,435.0797424316406,401.767342703683,402.71860758463544,,449.4103271269123,370.3167755342205,0.015602445733341463,0.8836672551091443
2020-08-31,487.2118835449219,432.0791931152344,434.87445068359375,477.0519104003906,18862763756.0,477.0519104003906,415.0603245326451,406.2646138509115,,462.76224217076356,365.5676345382208,0.09647005795804109,1.0608401717282168
2020-09-01,480.33099365234375,424.46002197265625,477.00787353515625,440.0404968261719,19691854014.0,440.0404968261719,422.71380615234375,408.0561248779297,,464.29374434505985,365.1660029693933,-0.07758361882075893,0.9046028530068757
2020-09-02,449.532470703125,381.12969970703125,440.239990234375,385.67193603515625,19622845896.0,385.67193603515625,423.1479928152902,407.91600646972654,,462.1235567793792,362.16360142374583,-0.123553539238214,0.6752285757791333
2020-09-03,402.4117431640625,371.6366882324219,384.671630859375,388.24114990234375,16747106257.0,388.24114990234375,422.05749075753346,407.4710255940755,,459.9092205050105,359.8665607449895,0.006661656260499305,0.6860639478338546
2020-09-04,394.1722717285156,316.77435302734375,388.03839111328125,335.26007080078125,29880047640.0,335.26007080078125,412.8201468331473,405.4809631347656,,463.7169381785091,346.206188042194,-0.13646435756459385,0.46270617444959866
2020-09-05,359.7640380859375,319.0419006347656,335.3345642089844,353.3622741699219,27643678917.0,353.3622741699219,402.101082938058,404.60927734375,,462.99613023478867,339.31009840290665,0.053994510368928994,0.5390010450723772
2020-09-06,358.2118835449219,326.2543640136719,353.45025634765625,352.6734924316406,21763614732.0,352.6734924316406,390.3287615094866,403.2321482340495,,462.0980032245649,333.1086435039507,-0.0019492226211732522,0.5360976538840704
2020-09-07,355.5628662109375,328.8167724609375,353.2022705078125,337.60211181640625,17991403432.0,337.60211181640625,370.40736171177457,401.448203531901,,463.8096918346522,324.5107885120275,-0.04273465666874776,0.4725758588967403
2020-09-08,359.16448974609375,332.1650085449219,337.8249206542969,351.1100158691406,14547933520.0,351.1100158691406,357.70300728934154,399.9556182861328,,462.25054756199336,319.5369554897644,0.04001131385125989,0.529507316341998
2020-09-09,377.3935852050781,351.11175537109375,351.4293212890625,368.1018981933594,31421134556.0,368.1018981933594,355.1930018833705,399.5462127685547,,461.92472959435867,317.76032899939133,0.04839475251697656,0.6011397068098356
2020-09-10,376.6304016113281,355.58258056640625,368.1184997558594,374.6955871582031,27296269329.0,374.6955871582031,353.25792149135043,399.0019266764323,,461.11728938004137,316.453813525232,0.01791267308646205,0.6289415640760617
2020-09-11,387.5384521484375,367.8421936035156,374.59539794921875,387.18310546875,13295405814.0,387.18310546875,360.67549787248885,397.61663716634115,,460.8998425560394,316.25112179942937,0.03332710268956118,0.6816017158072588
2020-09-12,388.9598083496094,354.3401794433594,387.519287109375,365.57000732421875,15005899191.0,365.57000732421875,362.4194597516741,395.2223765055339,,458.8521396788082,314.0414058534183,-0.05582138745017029,0.5904648813483134
2020-09-13,384.4851989746094,357.56976318359375,365.6995849609375,377.26885986328125,17536695361.0,377.26885986328125,365.9330836704799,393.35284118652345,,458.62591585712516,313.5944119016639,0.03200167493140915,0.6397923336691425
2020-09-14,381.50830078125,363.6068115234375,377.1540222167969,364.8392028808594,16140584321.0,364.8392028808594,369.8240966796875,391.0545939127604,,458.16456570382695,311.89306979421997,-0.0329464164811436,0.5873837776228166
2020-09-15,372.7674255371094,356.6827392578125,364.7439880371094,365.8122863769531,16107612177.0,365.8122863769531,371.92442103794644,388.9306284586589,,457.8246991001115,310.55090209617754,0.002667157170638479,0.5914863480007245
2020-09-16,393.901611328125,364.7951354980469,365.86578369140625,389.01922607421875,19899531080.0,389.01922607421875,374.91261073521207,387.77562561035154,,457.3165067713016,310.3735506017453,0.06343947582272258,0.6893454751010178
2020-09-17,391.9041442871094,376.9649963378906,389.3374938964844,384.3645324707031,14108357740.0,384.3645324707031,376.2938886369978,387.0389841715495,,456.15039663646195,309.9839661565068,-0.011965201952840232,0.6697149000237212
2020-09-18,387.07635498046875,378.72406005859375,384.0416564941406,385.54437255859375,11049507684.0,385.54437255859375,376.0597839355469,386.00913696289064,,450.8571238093222,310.9921040959512,0.003069586260487034,0.6746906014291119
2020-09-19,385.5979919433594,367.0943603515625,385.5979919433594,371.0528259277344,12292195784.0,371.0528259277344,376.8430437360491,385.4066864013672,,442.9190746553955,312.52746159948737,-0.03758723421298804,0.6135817638512194
2020-09-20,375.7370300292969,336.0689697265625,371.400146484375,341.78607177734375,17398267133.0,341.78607177734375,371.7740740094866,383.6050506591797,,418.42254471139444,323.4974076811837,-0.07887489895061617,0.49020858154752917
2020-09-21,346.600830078125,336.85504150390625,341.72381591796875,344.503173828125,12732578043.0,344.503173828125,368.8689270019531,382.04234008789064,,402.2292157693671,330.13700432340636,0.00794971555350954,0.5016600715597697
2020-09-22,345.6355895996094,317.69207763671875,344.62249755859375,320.5855407714844,12047020995.0,320.5855407714844,362.40796334402904,379.12371826171875,,403.0845142573079,322.77306630909834,-0.06942645198552888,0.40087443180880394
2020-09-23,351.4646301269531,318.4189758300781,320.6183166503906,349.3566589355469,13460565701.0,349.3566589355469,356.74188232421875,377.9689056396484,,399.7203164335146,322.24881503621197,0.08974552656001022,0.5221167909339559
2020-09-24,357.9572448730469,339.3503112792969,349.3631286621094,352.161865234375,12254269350.0,352.161865234375,352.1415012904576,376.82543029785154,338.3449495103624,398.904215288965,324.75509562412094,0.008029634549904685,0.5339410346135225
2020-09-25,355.96063232421875,348.129638671875,352.53125,354.96527099609375,11036752997.0,354.96527099609375,347.77305821010043,375.90318501790364,339.78515065511067,398.9141547872202,324.90545580848294,0.00796056029477521,0.5457582072978514
2020-09-26,362.0513610839844,349.0943908691406,354.58721923828125,357.3216857910156,11464393949.0,357.3216857910156,345.8114667619978,374.6180857340495,341.2198930528429,398.9602311951354,325.3241987365052,0.006638437580976264,0.5556915806650439
2020-09-27,366.8902587890625,354.82513427734375,357.3111572265625,354.95050048828125,12102509266.0,354.95050048828125,347.69209943498885,373.119053141276,342.64917636447484,398.17359855116604,327.84567024766204,-0.006635996070278205,0.5456959439496643
2020-09-28,360.7934875488281,351.8194580078125,354.9748229980469,359.9634094238281,10286529445.0,359.9634094238281,349.9007045200893,370.8379760742188,344.08084292941624,398.20603986172944,328.6985682925674,0.014122839462547443,0.5668280911675457
2020-09-29,361.2103271484375,353.6143493652344,359.9423522949219,360.0223693847656,9773649426.0,360.0223693847656,355.5345371791295,368.3360636393229,345.53228929307727,397.7623078462335,328.33434742720397,0.00016379431740531913,0.5670766492755266
2020-09-30,369.2869873046875,347.19793701171875,360.004638671875,353.2312927246094,12360670278.0,353.2312927246094,356.0880562918527,364.2087097167969,346.9527806599935,396.4996022485525,327.45062358152563,-0.018862929744508317,0.5384489223780053
2020-10-01,354.0752258300781,337.35693359375,353.2201843261719,346.53265380859375,12946215647.0,346.53265380859375,355.2838832310268,361.09178161621094,348.25787556966145,392.9724665095068,326.9127141545558,-0.01896388868705956,0.5102138365721848
2020-10-02,351.6279296875,344.88665771484375,346.5026550292969,347.32159423828125,8599594017.0,347.32159423828125,354.19192940848217,359.8134368896484,349.58739776611327,392.41182840732233,325.6485109481464,0.002276669805908904,0.5135391033860817
2020-10-03,354.2533264160156,345.3987121582031,347.2724304199219,353.1219177246094,9308536486.0,353.1219177246094,353.5919625418527,358.6427958170573,350.82752770317927,390.1572454650136,325.48839967658796,0.016700152200582075,0.5379878776372327
2020-10-04,355.2178955078125,350.1976318359375,353.0458068847656,354.277099609375,9933790982.0,354.277099609375,353.49576241629467,359.2766967773438,352.1075451321072,389.4913515919604,325.0980832224928,0.0032713400861923425,0.5428573164732718
2020-10-05,355.5040588378906,338.5202331542969,354.1377868652344,341.0211486816406,11497841885.0,341.0211486816406,350.7897251674107,358.8653259277344,353.15589107937285,388.7757012573519,323.33461978757,-0.03741690033691236,0.4869848293082992
2020-10-06,342.59124755859375,335.5335998535156,341.0916748046875,342.1197814941406,10537119715.0,342.1197814941406,348.23221261160717,358.51353556315104,354.25704464382596,383.029116109312,324.39126047760203,0.0032215973019480426,0.4916150065634833
2020-10-07,352.8003845214844,336.4971008300781,342.094970703125,351.4556579589844,11511016796.0,351.4556579589844,347.97855050223217,358.97532043457034,355.48449656168617,377.588076095584,326.54141304015826,0.02728832698323136,0.5309642466018796
2020-10-09,378.26715087890625,365.3540344238281,365.4024658203125,370.96759033203125,13618484324.0,370.96759033203125,351.46925571986606,359.6372395833333,356.9457122802734,373.43687045991703,329.23494045316886,0.0555174797479685,0.6132223755963098
2020-10-10,377.2467956542969,369.8280334472656,370.9284362792969,375.1420593261719,12584512533.0,375.1420593261719,355.44360787527904,359.8719116210938,358.4236051771376,374.46950292209925,328.61123133083044,0.011252921017721018,0.6308241826828935
2020-10-13,387.2961730957031,374.1750183105469,381.9714660644531,379.4840393066406,13918846567.0,379.4840393066406,359.2096252441406,360.0315266927083,359.97782135009766,379.0210534950473,327.82947751081207,0.011574228675579112,0.6491334510821363
2020-10-14,381.2087707519531,371.3541259765625,379.1922302246094,377.44183349609375,14964182545.0,377.44183349609375,362.5188729422433,359.7068176269531,361.50260297987194,382.4290210828112,327.7153758898451,-0.005381532815657342,0.6405217296440127
2020-10-15,380.0215148925781,362.597412109375,377.8684997558594,366.22900390625,14670784817.0,366.22900390625,366.1199951171875,359.7287841796875,362.9226638793945,379.76610840718104,334.9426348789518,-0.02970743726519065,0.5932432690673924
2020-10-16,369.76812744140625,364.489013671875,366.0157165527344,368.8559265136719,10951115359.0,368.8559265136719,369.939444405692,359.44835306803384,364.42505323621964,380.9714918924942,335.6871781514511,0.0071728961371237965,0.6043188797635598
2020-10-17,378.59765625,368.129150390625,368.7275390625,378.21368408203125,11047103109.0,378.21368408203125,373.7620195661272,359.8941691080729,366.04105987548826,383.7307763955842,335.5330755331267,0.025369682024107387,0.6437764950190116
2020-10-18,383.3176574707031,373.7022705078125,378.4696350097656,379.93560791015625,12811242092.0,379.93560791015625,375.0431649344308,360.364946492513,367.64607984754775,386.50062506090114,335.260260559216,0.004552780347713448,0.6510376928105803
2020-10-19,380.7610168457031,367.60107421875,379.7196960449219,369.13690185546875,13741586582.0,369.13690185546875,374.18528529575894,359.70220235188805,369.0977396647135,387.2899836248432,335.6524236017193,-0.02842246378033897,0.6055035516003777
2020-10-20,400.62725830078125,368.72796630859375,369.0594177246094,392.1899719238281,20241324322.0,392.1899719238281,376.0004185267857,359.9630503336588,370.83148193359375,392.34562061973367,334.32073375038357,0.06245127472350509,0.7027184322815887
2020-10-21,420.14166259765625,391.27630615234375,391.4886169433594,413.7729797363281,15772846485.0,413.7729797363281,381.1905822753906,360.90400390625,372.70655144585504,402.6906457470144,329.3566656543528,0.055032023655851914,0.7937626470333401
2020-10-22,418.9599304199219,403.08203125,414.05133056640625,409.7666931152344,14256222052.0,409.7666931152344,387.4102521623884,362.19446614583336,374.34628533257376,409.9073801385312,327.11436363588285,-0.009682330208334755,0.7768607947930487
2020-10-23,416.59967041015625,407.8517150878906,409.7672424316406,412.4576110839844,12201739194.0,412.4576110839844,393.6390642438616,364.55018412272136,375.87704705132376,416.57417576575585,326.37019984459573,0.006566951423729428,0.7882132271523292
2020-10-24,417.1592102050781,405.35064697265625,412.4576416015625,406.2177734375,10890207469.0,406.2177734375,397.6396484375,366.6073374430338,377.2881842719184,420.49889319376143,328.41399437948076,-0.015128433756102622,0.7618892572777503
2020-10-26,411.2798767089844,383.78289794921875,406.2179870605469,393.8883056640625,15155684229.0,393.8883056640625,399.6328909737723,369.05076293945314,378.2863125271267,421.74659524078305,331.8229634750373,-0.030351866854822607,0.7098815803948133
2020-10-27,409.7728576660156,390.60845947265625,393.88818359375,403.9970397949219,13940434102.0,403.9970397949219,404.61291067940846,370.872108968099,379.3346839057075,424.4099715070323,334.2470994158192,0.025663961040470307,0.752521195845076
2020-10-28,408.9647521972656,381.1463317871094,403.9971008300781,388.6507568359375,15276441134.0,388.6507568359375,404.1073085239955,372.0884053548177,380.0806467692057,424.7058157596284,337.3886208858794,-0.037986127241859236,0.6877914558328042
2020-10-29,393.2276916503906,381.28875732421875,388.65106201171875,386.7301025390625,12920477749.0,386.7301025390625,400.2440403529576,373.14723307291666,380.8592339409722,422.7483745251181,343.91695750613195,-0.004941851425972588,0.6796912266105974
2020-10-30,391.4647216796875,375.0924072265625,386.7302551269531,382.8199768066406,13688056970.0,382.8199768066406,396.3945094517299,373.99717610677084,381.5773349338108,419.6989614116463,351.0363901508537,-0.010110735385608915,0.6632012226563951
2020-10-31,393.0101318359375,381.2952575683594,382.8200378417969,386.59033203125,11276963426.0,386.59033203125,392.69918387276783,375.0518371582031,382.1551537407769,417.519264455782,356.7295545139446,0.009848898837674147,0.6791017626127996
2020-11-01,397.1161193847656,385.16552734375,386.59033203125,396.3581848144531,10475146018.0,396.3581848144531,391.2906712123326,376.26499633789064,382.719637383355,418.0596554790692,358.72822293889953,0.02526667630791546,0.7202992181024584
2020-11-02,403.2407531738281,381.01763916015625,396.3559875488281,383.15673828125,13997574252.0,383.15673828125,389.7575901576451,377.03614196777346,382.69693773057725,417.9182361538533,359.67111015962325,-0.033306859903456054,0.6646213958572953
2020-11-03,389.515380859375,371.312744140625,383.1560363769531,387.6021728515625,12588494762.0,387.6021728515625,387.41546630859375,378.1818379720052,382.88505384657117,418.0022723189665,360.3988873490022,0.011602130737028649,0.6833690965965353
2020-11-04,407.6656494140625,377.8276062011719,387.60321044921875,402.1419982910156,15126077675.0,402.1419982910156,389.34278651646207,380.0354827880859,383.0611297607422,419.23255562860675,361.63862051885417,0.03751223924387381,0.7446960070848675
2020-11-05,417.52593994140625,397.2458190917969,402.1429443359375,414.0673522949219,15440711038.0,414.0673522949219,393.24810791015625,382.260341389974,383.329928249783,421.1009319271654,364.5540790591627,0.02965458483467409,0.7950045912202406
2020-11-06,456.20062255859375,412.9822998046875,414.06671142578125,454.71929931640625,16738305610.0,454.71929931640625,403.5194396972656,385.6469207763672,383.9202473958333,434.6339508158732,359.60739745072834,0.0981771366329065,0.9665585549029293
2020-11-07,465.67547607421875,428.45635986328125,454.7225646972656,435.713134765625,18873289788.0,435.713134765625,410.53698294503346,388.3614552815755,384.37303839789496,440.12966572957396,359.86162760538696,-0.04179757617359503,0.8863402528789222
2020-11-08,457.78045654296875,433.1537780761719,435.71881103515625,453.5547790527344,11292383601.0,453.5547790527344,418.70792497907365,392.1125762939453,385.1957265218099,449.20554095793256,358.1476694912862,0.040948144234179695,0.9616429872123643
2020-11-09,457.349609375,435.16387939453125,453.57415771484375,444.1630554199219,13704320630.0,444.1630554199219,427.42311314174106,395.51401875813804,385.75323418511283,453.3360919756143,361.51973383004974,-0.02070692244149086,0.9220020494641248
2020-11-10,453.75836181640625,439.6001281738281,444.1663818359375,449.67962646484375,12090381666.0,449.67962646484375,436.29132080078125,398.78815104166665,386.40389166937933,459.2893406945104,361.3154505652553,0.01242014836129579,0.9452860450326492
2020-11-11,473.578857421875,449.5249328613281,449.6796569824219,462.9605407714844,14075403511.0,462.9605407714844,444.9796840122768,401.8545827229818,387.1491468641493,467.1261161456176,358.3974312176637,0.029534169495399443,1.0013477106629936
